ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID
454043,aka,anuafoɔ no dodɔ wɔn ho,"a-nua-foɔ\\tno\\tdo-dɔ\\twɔn\\tho","PL-sibling-PL\\tDEF\\tREDP-love\\tthem.3PL.OBJ\\tbody.REFL",The siblings love each other,,,
454044,aka,Kaja dɔ asuafoɔ no,"kaja\\tdɔ\\ta-sua-foɔ\\tno","SBJ\\tlove\\tPL-learn-PL.ASS\\tDEF",Kaja loves the students,,,
454487,aka,Da koro na ɔkraman bi nenam hwehwɛ aduane.,"da\\tkoro\\tna\\tɔkraman\\tbi\\tnenam\\thwe-hwɛ\\taduane","day\\tone\\tFOC\\tdog.SG\\tINDEF\\twonder\\tlook.REDP-look\\tfood.OBJ",one day a dog was wandering around looking for food,,,
454488,aka,ohuu nankwansere bi.,"o\\thu-u\\tnankwansere\\tbi","3SG.SBJ\\tsee-PAST\\tmeatshop.OBJ\\tINDEF",he saw a butcher's shop,,,
454489,aka,ntɛmtɛm ara no owuraa hɔ kowia dompe kɛse firi ɔpon no so.,"ntɛm-tɛm\\tara\\tno\\tɔ-wura-a\\thɔ\\tko-wia\\tdompe\\tkɛse\\tfiri\\tɔpon\\tno\\tso","quickly-REDP\\tFOC\\t3SG\\tɔ.3SG-enter-PAST\\tplace.LOC\\tgo-steal\\tbone.OBJ\\tbig\\tleave\\ttable\\tDEF\\ttop.LOC",quickly he entered to steal a fatty juicy bone from the shelf,,,
454490,aka,ɔwe dompe no anigye mu no ɔkɔpue kwae bi mu.,"ɔ\\twe\\tdompe\\tno\\tanigye\\tmu\\tno\\tɔ\\tkɔ-pue\\tkwae\\tbi\\tmu","3SG.SBJ\\tchew\\tbone.OBJ\\tDEF\\thappily\\tin.LOC\\tDEF\\t3SG.SBJ\\tgo-reach\\tforest\\tINDEF\\tinside.LOC",happily chewing the bone he runs into a forest,,,
454491,aka,ankyɛ na ɔbepue birigi bi ho.,"ankyɛ\\tna\\tɔ\\tbe-pue\\tbirigi\\tbi\\thɔ","soon\\tFOC\\t3SG.SBJ\\tcome-reach\\tbridge\\tINDEF\\tthere.LOC",soon he came across a brige,,,
454492,aka,ɔretwa birigi no ɔhwɛɛ nsu no mu.,"ɔ\\tre-twa\\tbirigi\\tno\\tɔ\\thwɛ-ɛ\\tnsu\\tno\\tmu","3SG.SBJ\\tPROG-cross\\tbridge.OBJ\\tDEF\\t3SG.SBJ\\tlook-ed.PAST\\twater\\tDEF\\tinside.LOC",as he crossed the bridge he looked into the river,,,
454493,aka,na hwɛ dɛn na ɔhui.,"na\\thwɛ\\tdɛn\\tna\\tɔ\\thu-i","H\\tlook\\twhat\\tFOC.H\\t3SG.SBJ\\tsee-PAST",and behold what did he see,,,
454494,aka,ohuu ɔkraman foforo a ɔtesɛ ɔno a dompe hyɛ nano.,"o\\thu-u\\tɔkraman\\tfoforo\\ta\\tɔ\\ttesɛ\\tɔno\\ta\\tdompe\\thyɛ\\tn-ano","3SG.SBJ\\tsee-PAST\\tdog.OBJ\\tanother\\tREL\\t3SG.SBJ\\tlook\\thim.3SG.OBJ\\tREL\\tbone.SG\\twear\\t3SG.POSS-mouth",he saw another dog exactly as him holding a bone in his mouth,,,
454495,aka,ɔkraman nibrefo yi yɛɛ nadwen sɛ ɔpɛ saa dompe no nso.,"ɔkraman\\tnibre-fo\\tyi\\tyɛ-ɛ\\tn-adwen\\tsɛ\\tɔ-pɛ\\tsaa\\tdompe\\tno\\tnso","dog.3SG.SBJ\\tgreedy-NMLZ\\tthis\\tmake-PAST\\t3SG.POSS-mind\\tthat\\t3SG.SBJ-like.JUSS\\tthat\\tbone.OBJ\\tDEF\\talso",the greedy dog decided he wanted that bone too,,,
454496,aka,nti ɔpɔe dwen sɛ ɔkraman foforo no a ɔwɔ nsu no mu de ehu begyae dompe no mu.,"nti\\tɔ\\tpɔ-e\\tdwen\\tsɛ\\tɔkraman\\tfoforo\\tno\\ta\\tɔ\\twɔ\\tnsu\\tno\\tmu\\tde\\tehu\\tbe-gyae\\tdompe\\tno\\tmu","therefore\\t3SG.SBJ\\tgrowl-PAST\\tthink.PROG\\tthat.COMPL\\tdog.3SG.SBJ\\tother\\tDEF\\t\\t3SG.SBJ\\tbe\\twater\\tDEF\\tinside.LOC\\t\\tfear\\tFUT.H-leave\\tbone.OBJ\\tDEF\\tin.LOC",therefore he growled hoping that the other dog in the river will drop the bone out of fear,,,
454497,aka,na wakɔfa saa dompe no de ndompe mmienu no adwane.,"na\\tw\\ta-kɔ-fa\\tsaa\\tdompe\\tno\\tde\\tn-dompe\\tmmienu\\tno\\ta-dwane","\\t3SG.SBJ\\t-go.ITV-take\\tthat\\tbone.OBJ\\tDEF\\tuse\\tPL-bone\\ttwo.PL\\tDEF\\tCONS-run",he will then grab the other bone and run away with two bones,,,
454498,aka,nanso ɔpɔɔ nea etwa toɔ sɛ ɔde hunahuna ɔkraman foforo no.,"nanso\\tɔ\\tpɔ-ɔ\\tnea\\tetwa\\ttoɔ\\tsɛ\\tɔ\\tde\\thunahuna\\tɔkraman\\tfoforo\\tno","but\\t3SG.SBJ\\tsnore-PAST\\twhat\\tcut\\tlast\\tthat.COMPL\\t3SG.SBJ\\tuse\\tscare\\tdog.3SG.OBJ\\tother\\tDEF",but as he gave out a last snore to scare off the other dog,,,
454499,aka,dompe no firi nano tɔɔ nsu no mu yirae.,"dompe\\tno\\tfiri-i\\tn-ano\\ttɔ-ɔ\\tnsu\\tno\\tmu\\tyira-e","bone.SBJ\\tDEF\\tleave-PAST\\t3SG.POSS-mouth\\tfall-PAST\\twater\\tDEF\\tinside.LOC\\tlost-PAST","the bone fell from his mouth into the river, lost forever",,,
454500,aka,ɔkraman no wɔ nanibremu faa ne sunsum wɔ nsu no mu sɛ ɔkraman foforo a okura dompe.,"ɔkraman\\tno\\twɔ\\tn-anibremu\\tfa-a\\tne\\tsunsum\\twɔ\\tnsu\\tno\\tmu\\tsɛ\\tɔkraman\\tfoforo\\ta\\to\\tkura\\tdompe","dog.3SG.SBJ\\tDEF\\t\\tPOSS.3SG-greed\\ttake-PAST\\tPOSS.3SG\\treflection\\tLOC\\twater\\tDEF\\tinside.LOC\\t\\tdog\\tanother\\tREL\\t3SG\\thold.STAT\\tbone.OBJ",the dog in his own greed took his own reflection in the river as another dog holding a bone,,,
454501,aka,akyiri ohuu ne gyimmii de ɔkɔm ne abufo kɔe.,"akyiri\\to\\thu-u\\tne\\tgyimmii\\tde\\tɔkɔm\\tne\\tabufo\\tkɔ-e","later\\the.3SG.SBJ\\tsee-PAST\\this.POSS.3SG\\tfolly\\t\\thunger\\tand\\tanger\\tgo-PAST",he realised fully too late and walk away hungry and sad,,,
454502,aka,nanso ohui nyansa kakra.,"nanso\\to-hu-i\\tnyansa\\tkakra","perhaps\\t3SG.SBJ-see-PAST\\twisdom.OBJ\\tlittle",perhaps a little wiser,,,
454110,aka,Maame no srɛɛm sika.,"maame\\tno\\tsrɛ-ɛ-m\\tsika","woman.SBJ\\tDEF\\tbeg-PAST-me.OBJind.1SG\\tmoney",The woman begged me for money.,,,
454111,aka,Maame no srɛɛm.,"maame\\tno\\tsrɛ-ɛ-m","woman.SBJ\\tDEF\\tbeg-PAST-me.OBJind.1SG",The woman begged me (for something).,,,
454112,aka,Kwaku kraam Kumasi.,"kwaku\\tkra-a-m\\tkumasi","Kwaku.SBJ\\tsend.to.do.s'thing-PAST-me.OBJind.1SG\\tKumasi.OBJ",Kwaku sent me to do something in Kumasi(for him).,,,
454113,aka,Kwaku kraam ntoma.,"kwaku\\tkra-a-m\\tntoma\\t","Kwaku.SBJ\\tsend.to.do.s'thing-PAST-me.OBJind.1SG\\tcloth\\t",,,,
454114,aka,Kwaku kraam.,"kwaku\\tkra-a-m","Kwaku.SBJ\\tsend.to.do.s'thing-PAST-me.OBJ.1SG",Kwaku sent me (to do something),,,
454115,aka,Mbisaa bɛ asɛm no.,"m-bisa-a\\tbɛ\\tasɛm\\tno","SBJ.1SG-ask.Vstem-PAST\\tthem.OBJ.3PL\\tmatter.OBJ\\tDEF",I asked them about the matter.,,,
454116,aka,Mbisaa bɛ.,"m-bisa-a\\tbɛ","I.SBJ.1SG-ask-PAST\\tthem.OBJ",I asked them.,,,
454117,aka,Mbisaa bɛ dini.,"m-bisa-a\\tbɛ\\tdini\\t","SBJ.1SG-ask-PAST\\t3PL.POSS\\t\\t",I asked them ...,,,
454221,aka,Abofra no pɛ adewiakɔkyɛobi dodo,"abofra\\tno\\tpɛ\\tade-wia-kɔ-kyɛ-obi\\tdodo","child.SBJ\\tDEF\\tlike\\tthing.OBJ-steal-go.ITV-give-someone.OBJind\\ttoomuch",the child likes too much stealing in order to give presents,,,
454222,aka,"kofi huu toboɔsidan no, n'ani gyee","kofi\\thu-u\\tto-boɔ-sidan\\tno\\tn'-ani\\tgyee","Kofi.SBJ\\tsee-PAST\\tlay-block.OBJ-build.house.OBJ\\tDEF\\t3SG.POSS-eye\\tcollect","when Kofi saw the laying of blocks to build a house, he was happy",,,
454223,aka,papa no kɔ yɛ tufɛmpɛnsuo wɔ kumasi,"papa\\tno\\tkɔ\\tyɛ\\ttu-fɛm-pɛ-nsuo\\twɔ\\tkumasi","man.SBJ\\tDEF\\tgo.ITV\\tCOP\\tdig-ground.OBJ-look.HAB-water.OBJ\\tLOC\\tkumasi",the man went to do digging for water in kumasi,,,
454224,aka,kwantwakɔpɛnsuo maa Adwoa gyae sukuu,"kwan-twa-kɔ-pɛ-nsuo\\tma-a\\tadwoa\\tgyae\\tsukuu","road-making_journey-go-search-water.OBJ\\tmade-PAST\\tAdwoa\\tstop\\tschool",making a journey  to fetch water made Adwoa stop school,,,
454225,aka,ɔhunu sɛ kasapɛntɔkwa ɛmoa no,"ɔ-hunu\\tsɛ\\tkasa-pɛ-ntɔkwa\\tɛmoa\\tno","he.SBJ-see.PAST\\tthat\\tspeak-want-quarrel.OBJ\\thelp\\thim.3SG.OBJ",He realised that talking to initiate a quarrel would help him,,,
454226,aka,omanfoɔ no kasa tia sukuukɔgyaetinafie,"oman-foɔ\\tno\\tkasa\\ttia\\tsukuu-kɔ-gyae-tina-fie","people.SBJ-ASS\\tDEF\\tspeak.HAB\\tagainst\\tschool.OBJ-go.ITV-stop-sit.HAB-home.OBJ",the people spoke against quitting school,,,
454227,aka,kweku yɛ diasɛmgyidin,"kweku\\tyɛ\\tdi-asɛm-gye-din","K.SBJ\\tIS.COP\\teat-word.OBJ-collect-name.OBJ",Kweku is an advocate to be famous,,,
454228,aka,ɔsensene ankaa tɔne,"ɔ-sensene\\tankaa\\ttɔne","3SG.SBJ-peel\\torange.OBJ\\tsell",She sells peeled oranges,,,
454229,aka,kofi tɔɔ ankaa firii ankaasensenetɔnfoɔ no hɔ,"kofi\\ttɔ-ɔ\\tankaa\\tfiri-i\\tankaa-sensene-ton-foɔ\\tno\\thɔ","PN.SBJ\\tbuy-PAST\\torange.OBJ\\tleave-PAST\\torange-peel-sell-PL\\tDEF\\tDXS.DIST",Kofi bought an orange from the peeled orange sellers.,,,
454230,aka,papa no yɛ adwuma de kyɛ abane,"papa\\tno\\tyɛ\\tadwuma\\tde\\tkyɛ\\tabane","man.SBJ\\tDEF\\tdo\\twork.OBJ\\tuse\\tgive\\tgovernment.OBJ",The man works for the government for free,,,
454231,aka,yɛadumadekyɛabane maa ɛkɔm kuu papa no.,"yɛ-aduma-de-kyɛ-abane\\tma-a\\tɛkɔm\\tku-u\\tpapa\\tno","do-work-use-give.NMLZ-government\\tmake-PAST\\thunger\\tkill-PAST\\tman.OBJ\\tDEF",working for free for the government made the man die of hunger,,,
454648,aka,adeɛ wia kɔ kyɛ obi,"adeɛ\\twia\\tkɔ\\tkyɛ\\tobi","thing.OBJ\\tsteal.NMLZ\\tgo.ITV\\tgive\\tsomeone.INDEF",stealing to give someone,,,
454649,aka,to boɔ si dan,"to\\tboɔ\\tsi\\tdan","lay.NMLZ\\tstone.OBJ\\tbuild\\thouse.OBJ",laying blocks to build,,,
454650,aka,tu fɔm pɛ nsuo,"tu\\tfɔm\\tpɛ\\tnsuo","dig.NMLZ\\tground\\twant\\twater.OBJ",digging for water,,,
454651,aka,ka asɛm pɛ ntɔkwa,"ka\\tasɛm\\tpɛ\\tntɔkwa","say\\tmatter.OBJ\\twant\\tquarrel.OBJ",talking to ignite a quarrel,,,
454652,aka,di asɛm gye din,"di\\tasɛm\\tgye\\tdin","advocate\\tmatter.OBJ\\treceive\\tname.OBJ",advocating something in order to be famous,,,
454653,aka,ɛkwan twa kɔ sa nsuo,"ɛkwan\\ttwa\\tkɔ\\tsa\\tnsuo","road\\ttravel\\tgo.ITV\\tfetch\\twater.OBJ",making a journey to fetch water,,,
454654,aka,sukuu kɔ gyae kɔ tina fie,"sukuu\\tkɔ\\tgya\\tkɔ\\ttina\\tfie","school.NMLZ\\tgo.ITV\\tstop\\tgo.ITV\\tstay\\thome.OBJ",quitting schooling,,,
454655,aka,Amponsah adewiakɔkyɛobi ha ne maame,"amponsah\\tade-wia-kɔ-kyɛ-obi\\tha\\tne\\tmaame","A.SBJ\\tthing.OBJ-steal-go.ITV-give-someone.OBJ\\tworry\\t3SG.POSS\\tmother.OBJ",Amponsah's stealing to give it to someone who worries his mother,,,
454656,aka,yen toboɔsidan no akɔ n'anim,"yen\\tto-boɔ-si-dan\\tno\\ta-kɔ\\tn'\\tanim","1PL.SBJ\\tlay-stone.OBJ-build-house.OBJ\\tDEF\\tPRF-go.ITV\\t3SG.POSS\\tforward",our laying of blocks to build has improved,,,
454657,aka,tufɔmpɛnsuo ayɛ abakɔsɛm,"tu-fɔm-pɛ-nsuo\\ta-yɛ\\ta-ba-kɔ-asɛm","dig-ground.OBJ-want-water.OBJ\\tPRF-do\\tPRF-come-go.ITV-matter.OBJ",digging for water has become history,,,
454658,aka,Nkranfo kasɛmpɛntɔkwa yɛ abufo,"nkran-fo\\tka-asɛm-pɛ-ntɔkwa\\tyɛ\\tabufo","Ga.SBJ-PL\\tsay.HAB-matter.OBJ-want.HAB-quarrel.OBJ\\tdo\\tannoy",the Gas talking to ignite a quarrel is annoying,,,
454659,aka,diasɛmgyedin aba so,"di-asɛm-gye-din\\ta-ba\\tso","eat.V>N-matter.V>N-collect.V>N-name.V>N\\tPRF-come\\ttop.LOC",advocating to become famous has become the fashion,,,
454660,aka,ɛkwantwakɔsansuo yɛ ya,"ɛkwan-twa-kɔ-sa-nsuo\\tyɛ\\tya","path.OBJ-travel-go.ITV-fetch-water.OBJ\\t\\thurt.OBJ",making a journey to fetch water is painful,,,
454661,aka,Akosua sukuukɔgyaetinafie no wo ho nsusan,"akosua\\tsukuu-kɔ-gyae-kɔ-tina-efie\\tno\\two\\tho\\tnsusan","A.SBJ\\tschool.OBJ-go.ITV-stop.NMLZ-go.ITV-stay.NMLZ-home.OBJ\\tDEF\\thave\\tside.LOC\\tconsequence.OBJ",Akosua's quitting school has its consequences,,,
454856,aka,Addo renkɔ sukuu.,"addo\\tre-n-kɔ\\tsukuu","Addo.SBJ\\tPROG-NEG-go.ITV\\tschool.OBJ",Addo is not going to school.,,,
454857,aka,Manni aduan no.,"m-a-n-ni\\taduan\\tnó","1SG.SBJ-PAST-NEG-eat\\tfood.OBJ\\tDEF",I did not eat the food.,,,
454858,aka,Menkɔ,me-n-kɔ,1SG.SBJ-NEG-go.ITV,I won't go.,,,
454859,aka,Addo ankɔ fie.,"addo\\ta-n-kɔ\\tfie","Addo.SBJ\\tPAST-NEG-go.ITV\\thome.OBJ",Addo did not go home.,,,
454860,aka,nkɔ,n-kɔ,NEG.IMP-go.ITV,Don't go.,,,
454861,aka,ɔnnii akutu no.,"ɔ-n-ni-i\\takutu\\tno","3SG.SBJ-NEG-eat-PAST\\torange.OBJ\\tDEF",He did not eat the orange.,,,
454634,aka,ɔde no fεmm me,"ɔ\\tde\\tno\\tfεm-m\\tme","3SG.SBJ.AGT\\ttake\\t3SG.DO.TH\\tlend-PAST\\t1SG.OBJind.BEN",He lent me it,,,
454635,aka,Ama ntɔnam ntwitwa nkye nwe,"ama\\tn-tɔ\\tnam\\tn-twitwa\\tn-kye\\tn-we","Ama.SBJ.AGT\\tNEG-buy\\tmeat.OBJ\\tNEG-cut\\tNEG-fry\\tNEG-chew","Ama will not buy meat, cut it and eat it",,,
454636,aka,ɔde enkrante tya duabasa,"ɔ\\tde\\tenkrante\\ttya\\tduabasa","3SG.SBJ\\ttake\\tsword.OBJ\\tcut\\tbranch.OBJ2",He cut off a branch with a sword,,,
454637,aka,Kofi de atadeɛ no sɛnn daewa so ,"kofi\\tde\\tatadeɛ\\tno\\tsɛn-n\\tdaewa\\tso","Kofi.SBJ.AGT\\ttake\\tdress.DO.TH.OBJ\\tDEF\\thang-PAST\\tnail\\tTOP.LOC",Kofi hung the dress on a nail,,,
454638,aka,Ama tuu bayerε twitwa noa dii,"ama\\ttu-u\\tbayerε\\ttwitwa\\tnoa\\tdi-i","Ama.SBJ.AGT\\tuproot-PAST\\tyam.OBJ\\tcut\\tcook\\teat-PAST","Ama uprooted (tuber of) yam, cut it in pieces, boiled them (and) ate",,,
454639,aka,Ama tɔɔ adanko dwaree no yεnn no,"ama\\ttɔ-ɔ\\tadanko\\tdware-e\\tno\\tyεn-n\\tno","Ama.SBJ.AGT\\tbuy-PAST\\trabbit.AFF.OBJ\\twash-PAST\\t3SG.OBJ\\trear-PAST\\t3SG.OBJ","Ama bought a rabbit, washed it (and) reared it",,,
454640,aka,Ama twee Kofi hwee fam,"ama\\ttwe-e\\tkofi\\thwe-e\\tfam","Ama.SBJ.AGT\\tpull-PAST\\tkofi.DO\\tfall-PAST\\tunder",Ama pulled Kofi and he(Kofi) fell (Switch sharing) ,,,
454641,aka,Gyasibi nyaa	sika sii dan tɔnee,"gyasibi\\tnya-a\\tsika\\tsi-i\\tdan\\ttɔn-ee","Gyasiba.SBJ.AGT\\tget-PAST\\tmoney.DO.TH\\tbuy-PAST\\thouse.DO.TH\\tsell-PAST","Gyasisbi got the money, bought a house and sold it",,,
454642,aka,* Dεn na Ama noa dii?,"*dεn\\tná\\tama\\tnoa\\tdi-i","What\\tFOC\\tAma.SBJ.AGT\\tcook\\teat-PAST",What did Ama cook and eat?,,,
454643,aka,Ama noa di,"ama\\tnoa\\tdi","Ama.SBJ.AGT\\tcook\\teat",Ama cooks and then eats,,,
454644,aka,Ama twee Kofi hwee fam,"ama\\ttwe-e\\tkofi\\thwe-e\\tfam","Ama.SBJ.AGT\\tpull-PAST\\tkofi.DO\\tfall-PAST\\tunder",Ama pulled Kofi and fell (Ama fell) (covert reference subject sharing) ,,,
454071,aka,Mɛ kɔ kurom,"Mɛ\\tkɔ\\tkuro-mu","1SG.SBJ\\tgo.ITV\\ttown-LOC",I will go to town.,,,
454072,aka,kofi bɛkyea no,"kofi\\tbɛ-kyea\\tnò","Kofi.SBJ\\tFUT.H-bend\\t3SG.OBJ.INANIM",Kofi will bend it.',,,
454073,aka,kofi bɛhye dua no,"kofi\\tbɛ́-hye\\tdua\\tno","Kofi.SBJ\\tFUT.H-burn\\ttree.OBJ.INANIM\\tDEF",Kofi will burn the tree,,,
454074,aka,kofi betwa dua no,"kofi\\tbe-twa\\tdua\\tno","Kofi.SBJ\\tFUT.H-cut.3SG\\ttree.INANIM.OBJ\\tDEF",Kofi will cut the tree,,,
454075,aka,kofi bɛkyea dua no,"kofi\\tbɛ́-kyea\\tdua\\tno","Kofi.SBJ\\tFUT.H-bend\\ttree.OBJ.INANIM\\tDEF",Kofi will bend the tree,,,
454076,aka,ɔkyena na kofi bɛtɔn akutuo/ankaa,"ɔkyena\\tná\\tkofi\\tbɛ́-tɔn\\tankaa","Tomorrow\\tFOC\\tKofi.SBJ\\tFUT.H-sell\\torange(s).OBJ",It is tomorrow that Kofi will sell oranges,,,
454077,aka,Kofi bɛtɔn no ɔkyena,"Kofi\\tbɛ-tɔn\\tno\\tɔkyena","Kofi.SBJ\\tFUT.H-sell\\t3SG.OBJ.ANIM\\ttomorrow",Kofi will sell it tomorrow.',,,
454078,aka,kofi bɛtene no,"kofi\\tbɛ́-tene\\tno","Kofi.SBJ\\tFUT.H-straighten\\t3SG.OBJ.INANIM",Kofi will straighten it.',,,
454079,aka,kofi bɛtɔn dua no,"kofi\\tbɛ-tɔn\\tdua\\tno","Kofi.SBJ\\tFUT.H-sell\\ttree.OBJ.INANIM\\tDEF",kofi will sell the tree,,,
454080,aka,kofi bɛbu no,"kofi\\tbɛ́-bu\\tno","Kofi.SBJ\\tFUT.H-break\\t3SG.OBJ",Kofi will break it.',,,
454081,aka,Kofi bɛkyea no,"kofi\\tbɛ́-kyea\\tno","K.SBJ\\tFUT.H-greet\\t3SG.ANIM.OBJ",Kofi will greet him/her,,,
453656,aka,John bɔɔ ɔkraman no kuu no.,"john\\tbɔ-ɔ\\tɔ-kraman\\tnó\\tku-u\\tnò","SBJ\\thit-PAST\\tSG-dog.OBJ\\tDEF\\tkill-PAST\\t3SG.OBJ",John beat the dog to death.,,,
453657,aka,John bɔɔ ɔkraman no maa no wui.,"john\\tbɔ-ɔ\\tɔ-kraman\\tnó\\tma-a\\tnò\\twu-i","SBJ\\thit-PAST\\tSG-dog.OBJ\\tDEF\\tmake-PAST\\t3SG.OBJ\\tdie-PAST",John beat the dog to death.,,,
453658,aka,Kwaku retɔ dan no.,"kwaku\\tre-tɔ\\tdan\\tnó","Kwaku.SBJ\\tPROG-buy\\thouse.OBJ\\tDEF",Kwaku is buying the house.,,,
453659,aka,Kwaku bɛtɔ dan no.,"kwaku\\tbɛ-tɔ\\tdan\\tnó","Kwaku.SBJ\\tFUT.H-buy\\thouse.OBJ\\tDEF",Kwaku will buy the house.,,,
453660,aka,Kwaku ntɔ dan no.,"kwaku\\tn-tɔ\\tdan\\tnó","Kwaku.SBJ\\tNEG-buy\\thouse.OBJ\\tDEF",Kwaku is not buying the house/ Kwaku will not buy the house.,,,
453661,aka,Ama atɔ atadeɛ. ,"Ama\\ta-tɔ\\ta-tadeɛ","SBJ\\tPRF-buy\\tSG-dress.OBJ",Ama has bought a dress. ,,,
453662,aka,Ama ntɔɔ atadeɛ.,"Ama\\tn-tɔ-ɔ\\ta-tadeɛ","SBJ\\tNEG-buy-PRF\\tSG-dress.OBJ",Ama hasn't bought a dress.,,,
453663,aka,Kofi ankɔtɔ eduane andi.,"Kofi\\ta-n-kɔ-tɔ\\teduane\\ta-n-di\\t","SBJ\\tPAST-NEG-go.ITV-buy\\tfood.OBJ\\tPAST-NEG-eat\\t",Kofi did not buy food to eat,,,
453664,aka,Yaa bɛtɔ brodeɛ anoa adi ada.,"yaa\\tbɛ-tɔ\\tbrodeɛ\\ta-noa\\ta-di\\ta-da\\t","yaa.SBJ\\twill.FUT.H-buy\\tplantain.OBJ\\tCONS-cook\\tCONS-eat\\tCONS-sleep\\t","Yaa will buy plantain, cook, eat and sleep.",,,
453665,aka,ɔkyerɛma no rebɔ twenee to nnwom.,"ɔkyerɛma\\tnó\\tre-bɔ\\ttwenee\\tto\\tnnwom\\t","drummer.SBJ\\tDEF\\tPROG-play\\tdrum\\tsing\\tsong\\t",The drummer is playing the drum and singing,,,
453181,aka,Kofi wea kɔ gyade,"kofi\\twea\\tkɔ\\tgyade","Kofi.SBJ\\tcrawl\\tgo.ITV\\tkitchen.OBJ",Kofi crawls to the kitchen,,,
453182,aka,Kofi wea ba gyade,"kofi\\twea\\tba\\tgyade","Kofi.SBJ\\tcrawl\\tcome.VEN\\tkitchen.OBJ",Kofi crawls to the kitchen,,,
453183,aka,Aba puei fii adaka mu,"aba\\tpue-i\\tfi-i\\tadaka\\tmu","Aba.SBJ\\temerged-PAST\\tleave-PAST\\tbox.OBJ\\tinside.LOC",Aba emerged from inside a box,,,
453184,aka,Aba nante fi fie,"aba\\tnante\\tfi\\tfie","Aba.SBJ\\twalk\\tleave\\thouse.OBJ",Aba walks from the house,,,
453185,aka,Yaw dwane fa ase,"yaw\\tdwane\\tfa\\tase","Yaw.SBJ\\trun\\tpass.PATH\\tunder.LOC",Yaw runs under (something),,,
453186,aka,Kojo wura tokuro mu,"kojo\\twura\\ttokuro\\tmu","Kojo.SBJ\\tenter\\thole.OBJ\\tinside.LOC",Kojo entered a hole,,,
453187,aka,Aba foro adan,"aba\\tforo\\ta-dan","Aba.SBJ\\tclimb\\tPL-building.OBJ",Aba climbs buildings,,,
453188,aka,Kofi hwiri ɛban ,"kofi\\thwiri\\tɛban","Kofi.SBJ\\tjump\\twall.OBJ",Kofi jumps wall,,,
453189,aka,Kofi wea kɔ ɛdua ase,"kofi\\twea\\tkɔ\\tɛdua\\tase","kofi.SBJ\\tcrawl\\tgo.ITV\\ttree.OBJ\\tunder.LOC",Kofi crawls under the tree (directional),,,
453190,aka,Aba fi fie kɔ sukuu,"aba\\tfi\\tfie\\tkɔ\\tsukuu","Aba.SBJ\\tleave\\thouse.OBJ\\tgo.ITV\\tschool.OBJ",Aba leaves the house to go to school,,,
453191,aka,Aba fa sukuu ba fie,"aba\\tfa\\tsukuu\\tba\\tfie","Aba.SBJ\\tpass\\tschool.OBJ\\tcome.VEN\\thome.OBJ",Aba passes the school on the way home,,,
453192,aka,Ato hwiee nsuo faa tokuro mu,"ato\\thwie-e\\tnsuo\\tfaa\\ttokuro\\tmu","Ato.SBJ\\tpour-PAST\\twater.OBJ\\tpass\\thole.OBJ\\tinside",Ato poured water through the hole,,,
453193,aka,Yaa pia Kofi fi mpa no so hwe fam,"yaa\\tpia\\tkofi\\tfi\\tmpa\\tno\\tso\\thwe\\tfam","Yaa.SBJ\\tpush\\tKofi.OBJ\\tleave\\tbed\\tDEF\\ton.LOC\\tfall\\tdown.DIR",Yaa pushed Kofi from on top of the bed to the floor,,,
453194,aka,Aba twi kaa fi fie fa sukuu kɔ aɔsre,"aba\\ttwi\\tkaa\\tfi\\tfie\\tfa\\tsukuu\\tkɔ\\taɔsre","Aba.SBJ\\tdrive\\tcar.OBJ\\tdepart.from\\thouse.OBJ\\tpass\\tschool.OBJ\\tgo.ITV\\tchurch.OBJ",Aba drives a car from the house through the school to church,,,
453195,aka,Akwankyerɛde no kyerɛ benkum,"akwankyerɛde\\tno\\tkyerɛ\\tbenkum","signpost.SBJ\\tDEF\\tpoint\\tleft.DIR",the signpost points to the left,,,
453196,aka,Yaw dwane fa dwaso,"yaw\\tdwane\\tfa\\tdwaso","Yaw.SBJ\\trun\\tpass\\tmarket.OBJ",Yaw runs passing the market,,,
453197,aka,Yaw dwane fa tokuro mu,"yaw\\tdwane\\tfa\\ttokuro\\tmu","Yaw.SBJ\\trun\\tpass\\ttunnel\\tinside.LOC",Yaw runs through the tunnel,,,
453198,aka,Aba faa sukuu no mfonyi baa fie,"aba\\tfa-a\\tsukuu\\tno\\tmfonyin\\tba-a\\tfie","Aba.SBJ\\ttake-PAST\\tschool\\tDEF\\tpicture\\tgo.ITV-a.PAST\\thouse.OBJ",Aba took a picture of the school while going home,,,
454082,aka,kofi bɛsɛe dua no,"kofi\\tbɛ́-sɛe\\tdua\\tno.","Kofi.SBJ\\twill.FUT.H-destroy\\ttree.3SG.INANIM.OBJ\\tDEF",Kofi will destroy the tree.',,,
454083,aka,kofi bɛtɔn ,"kofi\\tbɛ́-tɔn","Kofi.SBJ\\tFUT.H-sell",Kofi will sell (something).,,,
454084,aka,kofi bɛbu dua no,"kofi\\tbɛ́-bu\\tdua\\tno","Kofi.SBJ\\tFUT.H-break\\ttree.3SG.INANIM.OBJ\\tDEF",Kofi will break the tree,,,
